Locality,Total Count,Total Expenditures,month,year,,,
Richmond County,21,9630,2,2020,,,
Richmond County,20,9809,3,2020,,,
Richmond County,19,8967,4,2020,,,
Richmond County,17,6029,5,2020,,,
Richmond County,17,8070,6,2020,,,
Richmond County,16,10113,7,2020,,,
Richmond County,18,9602,8,2020,,,
Richmond County,15,7393,9,2020,,,
Richmond County,20,9862,10,2020,,,
Richmond County,16,8599,11,2020,,,
Richmond County,21,14008,12,2020,,,
Richmond County,14,8524,1,2021,,,
Richmond County,14,7038,2,2021,,,
Richmond County,14,6121,3,2021,,,
Richmond County,14,7535,4,2021,,,
Richmond County,15,8218,5,2021,,,
Richmond County,15,8482,6,2021,,,
Richmond County,18,10334,7,2021,,,
Richmond County,18,11668,8,2021,,,
Richmond County,18,9058,9,2021,,,
Richmond County,15,7769,10,2021,,,
Richmond County,18,7486,11,2021,,,
Richmond County,21,12075.4,12,2021,,,
Richmond County,17,11511.6,1,2022,,,
Richmond County,18,9462.2,2,2022,,,
Richmond County,21,12687,3,2022,,,
Richmond County,20,11196.2,4,2022,,,
Richmond County,19,12577.6,5,2022,,,
Richmond County,20,11372.4,6,2022,,,
Richmond County,20,13803.4,7,2022,,,
Richmond County,21,12520.2,8,2022,,,
Richmond County,23,12963.6,9,2022,,,
Richmond County,15,9484.4,10,2022,,,
Richmond County,17,13420,11,2022,,,
Richmond County,16,14344,12,2022,,,
Richmond County,17,15929,1,2023,,,
Richmond County,17,15868,2,2023,,,
Richmond County,19,14843,3,2023,,,
Richmond County,20,19504,4,2023,,,
Richmond County,25,22816,5,2023,,,
Richmond County,32,25994,6,2023,,,
Richmond County,38,30227,7,2023,,,
Richmond County,37,30431,8,2023,,,
Richmond County,39,29184,9,2023,,,
Richmond County,27,24898,10,2023,,,
Richmond County,26,25669,11,2023,,,
Richmond County,27,26120,12,2023,,,
Richmond County,29,26180,1,2024,,,
Richmond County,35,30169,2,2024,,,
Richmond County,36,30169,3,2024,,,
Richmond County,37,36868,4,2024,,,
Richmond County,38,35816,5,2024,,,
Richmond County,39,38255,6,2024,,,
Richmond County,34,27895,7,2024,,,
Richmond County,39,35399,8,2024,,,
Richmond County,36,30779,9,2024,,,
Richmond County,34,30585,10,2024,,,
Richmond County,39,35447,11,2024,,,
Richmond County,40,30770,12,2024,,,
Richmond County,38,31280,1,2025,,,
Richmond County,33,29841,2,2025,,,
Richmond County,35,29156,3,2025,,,
Richmond County,39,30200,4,2025,,,
Richmond County,37,30117,5,2025,,,
Richmond County,34,28304,6,2025,,,
Roanoke City,716,315715,7,2017,,,
Roanoke City,715,310839,8,2017,,,
Roanoke City,695,285254,9,2017,,,
Roanoke City,667,230526,10,2017,,,
Roanoke City,686,256394,11,2017,,,
Roanoke City,694,287125,12,2017,,,
Roanoke City,647,231837,1,2018,,,
Roanoke City,714,308423,2,2018,,,
Roanoke City,656,248339,3,2018,,,
Roanoke City,658,259720,4,2018,,,
Roanoke City,690,276850,5,2018,,,
Roanoke City,656,264061,6,2018,,,
Roanoke City,680,347001,7,2018,,,
Roanoke City,677,364565,8,2018,,,
Roanoke City,670,336377,9,2018,,,
Roanoke City,640,274974,10,2018,,,
Roanoke City,603,299641,11,2018,,,
Roanoke City,614,294933,12,2018,,,
Roanoke City,631,287318,1,2019,,,
Roanoke City,646,354051,2,2019,,,
Roanoke City,672,316399,3,2019,,,
Roanoke City,670,310983,4,2019,,,
Roanoke City,707,339423,5,2019,,,
Roanoke City,708,357688,6,2019,,,
Roanoke City,730,376917.1,7,2019,,,
Roanoke City,762,421112.3,8,2019,,,
Roanoke City,801,385361.98,9,2019,,,
Roanoke City,823,359354.9,10,2019,,,
Roanoke City,765,365188.4,11,2019,,,
Roanoke City,761,327163.1,12,2019,,,
Roanoke City,768,345598.3,1,2020,,,
Roanoke City,786,382433.7,2,2020,,,
Roanoke City,781,323255.7,3,2020,,,
Roanoke City,777,337234.1,4,2020,,,
Roanoke City,691,362493.8,5,2020,,,
Roanoke City,680,368216.8,6,2020,,,
Roanoke City,711,419572.2,7,2020,,,
Roanoke City,725,399427.2,8,2020,,,
Roanoke City,701,394748.2,9,2020,,,
Roanoke City,659,315666.4,10,2020,,,
Roanoke City,575,287612.38,11,2020,,,
Roanoke City,589,269080.06,12,2020,,,
Roanoke City,556,278747.6,1,2021,,,
Roanoke City,535,260712.38,2,2021,,,
Roanoke City,523,244485.22,3,2021,,,
Roanoke City,523,254177.16,4,2021,,,
Roanoke City,536,285443.8,5,2021,,,
Roanoke City,587,304729.2,6,2021,,,
Roanoke City,637,403838.84,7,2021,,,
Roanoke City,651,411738.63,8,2021,,,
Roanoke City,728,410172.93,9,2021,,,
Roanoke City,741,383542.87,10,2021,,,
Roanoke City,750,383061.01,11,2021,,,
Roanoke City,773,422760.96,12,2021,,,
Roanoke City,774,438078.67,1,2022,,,
Roanoke City,779,389349.62,2,2022,,,
Roanoke City,789,392348.61,3,2022,,,
Roanoke City,805,455737.56,4,2022,,,
Roanoke City,831,435944.88,5,2022,,,
Roanoke City,827,463047.9,6,2022,,,
Roanoke City,846,488445.4,7,2022,,,
Roanoke City,878,521262.63,8,2022,,,
Roanoke City,923,517335.59,9,2022,,,
Roanoke City,847,447617.53,10,2022,,,
Roanoke City,865,572709.73,11,2022,,,
Roanoke City,861,612862.73,12,2022,,,
Roanoke City,858,619399.65,1,2023,,,
Roanoke City,908,631171.02,2,2023,,,
Roanoke City,931,569086.06,3,2023,,,
Roanoke City,935,663521.61,4,2023,,,
Roanoke City,963,587679.35,5,2023,,,
Roanoke City,965,700453.16,6,2023,,,
Roanoke City,1016,766197.62,7,2023,,,
Roanoke City,1043,762407.93,8,2023,,,
Roanoke City,1094,795900.19,9,2023,,,
Roanoke City,1089,758714.98,10,2023,,,
Roanoke City,1113,784538.63,11,2023,,,
Roanoke City,1073,748902.76,12,2023,,,
Roanoke City,1098,770300.88,1,2024,,,
Roanoke City,1103,819367.76,2,2024,,,
Roanoke City,1118,757332.98,3,2024,,,
Roanoke City,1136,797800.92,4,2024,,,
Roanoke City,1088,785621.98,5,2024,,,
Roanoke City,1134,858458.44,6,2024,,,
Roanoke City,1172,863099.14,7,2024,,,
Roanoke City,1236,1024951.53,8,2024,,,
Roanoke City,1221,878824.98,9,2024,,,
Roanoke City,1168,797063.14,10,2024,,,
Roanoke City,1140,852705,11,2024,,,
Roanoke City,1167,818717,12,2024,,,
Roanoke City,1191,876672,1,2025,,,
Roanoke City,1227,910939,2,2025,,,
Roanoke City,1225,777277,3,2025,,,
Roanoke City,1282,913677,4,2025,,,
Roanoke City,1243,905711,5,2025,,,
Roanoke City,1239,894071,6,2025,,,
Roanoke County,357,154325,7,2017,,,
Roanoke County,356,173365,8,2017,,,
Roanoke County,337,155776,9,2017,,,
Roanoke County,363,130077,10,2017,,,
Roanoke County,342,140532,11,2017,,,
Roanoke County,335,146798,12,2017,,,
Roanoke County,337,143148,1,2018,,,
Roanoke County,343,158190,2,2018,,,
Roanoke County,305,123216,3,2018,,,
Roanoke County,306,125244,4,2018,,,
Roanoke County,311,123309,5,2018,,,
Roanoke County,305,126189,6,2018,,,
Roanoke County,301,154103,7,2018,,,
Roanoke County,299,166645,8,2018,,,
Roanoke County,314,164684,9,2018,,,
Roanoke County,303,127423,10,2018,,,
Roanoke County,272,138792,11,2018,,,
Roanoke County,258,127011,12,2018,,,
Roanoke County,270,126571,1,2019,,,
Roanoke County,275,143526,2,2019,,,
Roanoke County,295,132272,3,2019,,,
Roanoke County,300,148075,4,2019,,,
Roanoke County,319,157100,5,2019,,,
Roanoke County,325,166364,6,2019,,,
Roanoke County,326,158832.8,7,2019,,,
Roanoke County,325,200520,8,2019,,,
Roanoke County,326,169752.1,9,2019,,,
Roanoke County,349,157015.68,10,2019,,,
Roanoke County,343,172506.42,11,2019,,,
Roanoke County,337,153627.34,12,2019,,,
Roanoke County,352,170225.58,1,2020,,,
Roanoke County,355,180130.02,2,2020,,,
Roanoke County,349,150047.5,3,2020,,,
Roanoke County,345,151088.4,4,2020,,,
Roanoke County,274,153335.4,5,2020,,,
Roanoke County,292,176796.4,6,2020,,,
Roanoke County,300,209192.8,7,2020,,,
Roanoke County,291,161574.2,8,2020,,,
Roanoke County,299,157558.1,9,2020,,,
Roanoke County,295,128859,10,2020,,,
Roanoke County,260,118119.06,11,2020,,,
Roanoke County,275,121476.31,12,2020,,,
Roanoke County,270,136431.04,1,2021,,,
Roanoke County,278,121076.06,2,2021,,,
Roanoke County,272,121127.32,3,2021,,,
Roanoke County,280,136231.63,4,2021,,,
Roanoke County,288,154384.69,5,2021,,,
Roanoke County,306,159727.88,6,2021,,,
Roanoke County,341,220385.25,7,2021,,,
Roanoke County,350,225478.42,8,2021,,,
Roanoke County,374,198998.84,9,2021,,,
Roanoke County,353,187234.2,10,2021,,,
Roanoke County,346,180430.92,11,2021,,,
Roanoke County,345,197297.84,12,2021,,,
Roanoke County,359,215337.86,1,2022,,,
Roanoke County,362,194572.61,2,2022,,,
Roanoke County,356,184845.82,3,2022,,,
Roanoke County,376,221638.63,4,2022,,,
Roanoke County,402,217102.57,5,2022,,,
Roanoke County,417,227744.21,6,2022,,,
Roanoke County,432,262305.48,7,2022,,,
Roanoke County,456,281159.12,8,2022,,,
Roanoke County,487,274146.04,9,2022,,,
Roanoke County,448,242378.2,10,2022,,,
Roanoke County,484,316905.07,11,2022,,,
Roanoke County,496,367771.72,12,2022,,,
Roanoke County,501,373926.9,1,2023,,,
Roanoke County,515,351740.36,2,2023,,,
Roanoke County,538,329971.38,3,2023,,,
Roanoke County,558,403058.81,4,2023,,,
Roanoke County,548,335606.27,5,2023,,,
Roanoke County,567,410338.79,6,2023,,,
Roanoke County,584,439767.81,7,2023,,,
Roanoke County,583,419549.49,8,2023,,,
Roanoke County,610,419070.74,9,2023,,,
Roanoke County,588,388930.75,10,2023,,,
Roanoke County,585,403778.68,11,2023,,,
Roanoke County,597,416704.16,12,2023,,,
Roanoke County,594,415015.49,1,2024,,,
Roanoke County,622,454691.87,2,2024,,,
Roanoke County,618,421638.33,3,2024,,,
Roanoke County,624,441763.55,4,2024,,,
Roanoke County,643,457861.63,5,2024,,,
Roanoke County,670,494367.76,6,2024,,,
Roanoke County,693,492402.25,7,2024,,,
Roanoke County,721,594223.44,8,2024,,,
Roanoke County,723,492525.73,9,2024,,,
Roanoke County,674,449787.98,10,2024,,,
Roanoke County,683,485346,11,2024,,,
Roanoke County,690,448162,12,2024,,,
Roanoke County,700,480484,1,2025,,,
Roanoke County,669,487604,2,2025,,,
Roanoke County,677,415324,3,2025,,,
Roanoke County,696,452201,4,2025,,,
Roanoke County,679,468785,5,2025,,,
Roanoke County,700,490431,6,2025,,,
Rockbridge,REDACTED,1346,7,2017,,,
Rockbridge,REDACTED,795,8,2017,,,
Rockbridge,REDACTED,595,9,2017,,,
Rockbridge,REDACTED,731,10,2017,,,
Rockbridge,REDACTED,1066,11,2017,,,
Rockbridge,REDACTED,904,12,2017,,,
Rockbridge,REDACTED,576,1,2018,,,
Rockbridge,REDACTED,828,2,2018,,,
Rockbridge,REDACTED,808,3,2018,,,
Rockbridge,REDACTED,1155,4,2018,,,
Rockbridge,REDACTED,1999,5,2018,,,
Rockbridge,REDACTED,3014,6,2018,,,
Rockbridge,10,4042,7,2018,,,
Rockbridge,REDACTED,3319,8,2018,,,
Rockbridge,REDACTED,2475,9,2018,,,
Rockbridge,REDACTED,1659,10,2018,,,
Rockbridge,REDACTED,1973,11,2018,,,
Rockbridge,REDACTED,2369,12,2018,,,
Rockbridge,REDACTED,1350,1,2019,,,
Rockbridge,REDACTED,2429,2,2019,,,
Rockbridge,REDACTED,2740,3,2019,,,
Rockbridge,REDACTED,3126,4,2019,,,
Rockbridge,13,6166,5,2019,,,
Rockbridge,14,6396,6,2019,,,
Rockbridge,12,6715,7,2019,,,
Rockbridge,13,6628,8,2019,,,
Rockbridge,11,3827,9,2019,,,
Rockbridge,15,6350.6,10,2019,,,
Rockbridge,21,9594.6,11,2019,,,
Rockbridge,20,8033.8,12,2019,,,
Rockbridge,20,5922,1,2020,,,
Rockbridge,20,8500.6,2,2020,,,
Rockbridge,15,5819.6,3,2020,,,
Rockbridge,15,3378.6,4,2020,,,
Rockbridge,12,6297,5,2020,,,
Rockbridge,20,4506.2,6,2020,,,
Rockbridge,REDACTED,2981,7,2020,,,
Rockbridge,16,13768,8,2020,,,
Rockbridge,15,12176,9,2020,,,
Rockbridge,REDACTED,2966,10,2020,,,
Rockbridge,REDACTED,4275.32,11,2020,,,
Rockbridge,REDACTED,4685.2,12,2020,,,
Rockbridge,REDACTED,3468.12,1,2021,,,
Rockbridge,10,5499.62,2,2021,,,
Rockbridge,REDACTED,5041.14,3,2021,,,
Rockbridge,11,6132.96,4,2021,,,
Rockbridge,14,6385.7,5,2021,,,
Rockbridge,16,7386.12,6,2021,,,
Rockbridge,17,10939.14,7,2021,,,
Rockbridge,15,8976.2,8,2021,,,
Rockbridge,12,5978.78,9,2021,,,
Rockbridge,14,7577.96,10,2021,,,
Rockbridge,14,7048.86,11,2021,,,
Rockbridge,12,6830.79,12,2021,,,
Rockbridge,13,5907.46,1,2022,,,
Rockbridge,10,5045.95,2,2022,,,
Rockbridge,12,4864.35,3,2022,,,
Rockbridge,14,5998.75,4,2022,,,
Rockbridge,13,5702.95,5,2022,,,
Rockbridge,16,7180.14,6,2022,,,
Rockbridge,22,12074.98,7,2022,,,
Rockbridge,21,10512.63,8,2022,,,
Rockbridge,15,6737.36,9,2022,,,
Rockbridge,18,7723.04,10,2022,,,
Rockbridge,17,8464.45,11,2022,,,
Rockbridge,21,12221.55,12,2022,,,
Rockbridge,20,10721.16,1,2023,,,
Rockbridge,19,10871.17,2,2023,,,
Rockbridge,22,12366.76,3,2023,,,
Rockbridge,23,16124.1,4,2023,,,
Rockbridge,21,13566.42,5,2023,,,
Rockbridge,29,17851.47,6,2023,,,
Rockbridge,38,31935.34,7,2023,,,
Rockbridge,31,20459.73,8,2023,,,
Rockbridge,39,24843.31,9,2023,,,
Rockbridge,33,24278.33,10,2023,,,
Rockbridge,29,21373.08,11,2023,,,
Rockbridge,26,19689.28,12,2023,,,
Rockbridge,26,17399.68,1,2024,,,
Rockbridge,25,19618.51,2,2024,,,
Rockbridge,34,17372.98,3,2024,,,
Rockbridge,26,15645.3,4,2024,,,
Rockbridge,35,21833.46,5,2024,,,
Rockbridge,32,24793.04,6,2024,,,
Rockbridge,40,27503.75,7,2024,,,
Rockbridge,41,33563.06,8,2024,,,
Rockbridge,40,25273.19,9,2024,,,
Rockbridge,31,18651.54,10,2024,,,
Rockbridge,32,22200,11,2024,,,
Rockbridge,28,17910,12,2024,,,
Rockbridge,26,17474,1,2025,,,
Rockbridge,34,25629,2,2025,,,
Rockbridge,37,21442,3,2025,,,
Rockbridge,40,24749,4,2025,,,
Rockbridge,32,21641,5,2025,,,
Rockbridge,40,22133,6,2025,,,
Rockingham,103,33689,7,2017,,,
Rockingham,101,39669,8,2017,,,
Rockingham,98,35796,9,2017,,,
Rockingham,96,27109,10,2017,,,
Rockingham,94,39318,11,2017,,,
Rockingham,86,24898,12,2017,,,
Rockingham,83,26674,1,2018,,,
Rockingham,80,35429,2,2018,,,
Rockingham,77,31655,3,2018,,,
Rockingham,75,29102,4,2018,,,
Rockingham,76,30704,5,2018,,,
Rockingham,72,31971,6,2018,,,
Rockingham,93,46513,7,2018,,,
Rockingham,91,50470,8,2018,,,
Rockingham,82,42377,9,2018,,,
Rockingham,76,35772,10,2018,,,
Rockingham,70,39847,11,2018,,,
Rockingham,71,34095,12,2018,,,
Rockingham,68,27909,1,2019,,,
Rockingham,73,38476,2,2019,,,
Rockingham,72,35529,3,2019,,,
Rockingham,74,34798,4,2019,,,
Rockingham,72,37253,5,2019,,,
Rockingham,80,40775,6,2019,,,
Rockingham,85,38009.4,7,2019,,,
Rockingham,84,44024.4,8,2019,,,
Rockingham,95,41825.4,9,2019,,,
Rockingham,92,39207.8,10,2019,,,
Rockingham,89,43808.4,11,2019,,,
Rockingham,88,34610.4,12,2019,,,
Rockingham,79,32653.8,1,2020,,,
Rockingham,85,38256.2,2,2020,,,
Rockingham,90,34911,3,2020,,,
Rockingham,90,29536.6,4,2020,,,
Rockingham,50,28058.2,5,2020,,,
Rockingham,53,27410.4,6,2020,,,
Rockingham,79,53481,7,2020,,,
Rockingham,73,62713.6,8,2020,,,
Rockingham,63,32125.2,9,2020,,,
Rockingham,65,28584.2,10,2020,,,
Rockingham,62,25412.28,11,2020,,,
Rockingham,63,26844.27,12,2020,,,
Rockingham,61,24633.91,1,2021,,,
Rockingham,65,28012.38,2,2021,,,
Rockingham,68,24173.15,3,2021,,,
Rockingham,70,31547.75,4,2021,,,
Rockingham,72,36944.87,5,2021,,,
Rockingham,74,35856.12,6,2021,,,
Rockingham,79,51173.37,7,2021,,,
Rockingham,72,46043.86,8,2021,,,
Rockingham,79,45195.72,9,2021,,,
Rockingham,88,46497.12,10,2021,,,
Rockingham,105,59027.31,11,2021,,,
Rockingham,103,54454.53,12,2021,,,
Rockingham,97,59783.99,1,2022,,,
Rockingham,95,52270.49,2,2022,,,
Rockingham,94,52204.01,3,2022,,,
Rockingham,99,63912.32,4,2022,,,
Rockingham,102,55693.44,5,2022,,,
Rockingham,97,55724.16,6,2022,,,
Rockingham,105,62641.08,7,2022,,,
Rockingham,107,62122.43,8,2022,,,
Rockingham,116,65458.96,9,2022,,,
Rockingham,110,60200.44,10,2022,,,
Rockingham,110,86529.27,11,2022,,,
Rockingham,111,93544.36,12,2022,,,
Rockingham,111,94277.97,1,2023,,,
Rockingham,133,110704.32,2,2023,,,
Rockingham,129,89281.89,3,2023,,,
Rockingham,139,110539.41,4,2023,,,
Rockingham,129,90823.6,5,2023,,,
Rockingham,143,112239.93,6,2023,,,
Rockingham,160,130687.31,7,2023,,,
Rockingham,154,123390.8,8,2023,,,
Rockingham,146,113740.94,9,2023,,,
Rockingham,141,104260.63,10,2023,,,
Rockingham,144,118346.69,11,2023,,,
Rockingham,164,134848.87,12,2023,,,
Rockingham,165,125955.76,1,2024,,,
Rockingham,176,146578.99,2,2024,,,
Rockingham,164,116519.96,3,2024,,,
Rockingham,164,132411.79,4,2024,,,
Rockingham,163,133553.57,5,2024,,,
Rockingham,175,144883.77,6,2024,,,
Rockingham,185,157436.5,7,2024,,,
Rockingham,194,172421.47,8,2024,,,
Rockingham,187,144595.2,9,2024,,,
Rockingham,159,127957.63,10,2024,,,
Rockingham,172,151313.12,11,2024,,,
Rockingham,177,152829.6,12,2024,,,
Rockingham,175,149769.91,1,2025,,,
Rockingham,190,165089.38,2,2025,,,
Rockingham,207,155427.7,3,2025,,,
Rockingham,218,170564.26,4,2025,,,
Rockingham,211,174971,5,2025,,,
Rockingham,221,182242.15,6,2025,,,
Russell,20,5859,7,2017,,,
Russell,19,5715,8,2017,,,
Russell,19,5806,9,2017,,,
Russell,15,3845,10,2017,,,
Russell,12,2962,11,2017,,,
Russell,12,3773,12,2017,,,
Russell,13,4342,1,2018,,,
Russell,16,4147,2,2018,,,
Russell,14,4358,3,2018,,,
Russell,15,4020,4,2018,,,
Russell,13,3492,5,2018,,,
Russell,11,3039,6,2018,,,
Russell,REDACTED,3897,7,2018,,,
Russell,REDACTED,3379,8,2018,,,
Russell,12,5010,9,2018,,,
Russell,11,4205,10,2018,,,
Russell,15,5379,11,2018,,,
Russell,14,4458,12,2018,,,
Russell,11,3537,1,2019,,,
Russell,12,4244,2,2019,,,
Russell,11,3584,3,2019,,,
Russell,11,3872,4,2019,,,
Russell,11,3968,5,2019,,,
Russell,11,4230,6,2019,,,
Russell,11,4166,7,2019,,,
Russell,16,5968,8,2019,,,
Russell,19,6489,9,2019,,,
Russell,19,6597,10,2019,,,
Russell,22,7547,11,2019,,,
Russell,26,8633,12,2019,,,
Russell,26,6961,1,2020,,,
Russell,28,9456,2,2020,,,
Russell,23,6576,3,2020,,,
Russell,22,4920,4,2020,,,
Russell,19,6109,5,2020,,,
Russell,20,5121,6,2020,,,
Russell,19,11858,7,2020,,,
Russell,13,6404,8,2020,,,
Russell,18,6486,9,2020,,,
Russell,19,6710,10,2020,,,
Russell,19,6447,11,2020,,,
Russell,24,9823,12,2020,,,
Russell,24,8740,1,2021,,,
Russell,25,8848,2,2021,,,
Russell,29,8854,3,2021,,,
Russell,33,12821,4,2021,,,
Russell,42,16027,5,2021,,,
Russell,48,18130,6,2021,,,
Russell,56,25601,7,2021,,,
Russell,60,28279,8,2021,,,
Russell,54,23396,9,2021,,,
Russell,58,24083,10,2021,,,
Russell,51,20821,11,2021,,,
Russell,47,21571,12,2021,,,
Russell,51,22837,1,2022,,,
Russell,49,20012,2,2022,,,
Russell,52,20130,3,2022,,,
Russell,50,22171.4,4,2022,,,
Russell,55,21802.8,5,2022,,,
Russell,52,22910.6,6,2022,,,
Russell,45,20639.6,7,2022,,,
Russell,50,23364.8,8,2022,,,
Russell,62,27019.2,9,2022,,,
Russell,66,27473.2,10,2022,,,
Russell,63,41040,11,2022,,,
Russell,57,42545,12,2022,,,
Russell,56,41376,1,2023,,,
Russell,55,34571,2,2023,,,
Russell,49,28563,3,2023,,,
Russell,47,30366,4,2023,,,
Russell,46,25491,5,2023,,,
Russell,40,27680,6,2023,,,
Russell,38,28174,7,2023,,,
Russell,31,21493,8,2023,,,
Russell,31,22206,9,2023,,,
Russell,25,14582,10,2023,,,
Russell,21,13508,11,2023,,,
Russell,16,11177,12,2023,,,
Russell,15,10429,1,2024,,,
Russell,16,11470,2,2024,,,
Russell,22,15295,3,2024,,,
Russell,20,13576,4,2024,,,
Russell,26,19391,5,2024,,,
Russell,31,22366,6,2024,,,
Russell,33,26286,7,2024,,,
Russell,38,32968,8,2024,,,
Russell,34,24330,9,2024,,,
Russell,27,18146,10,2024,,,
Russell,27,20216,11,2024,,,
Russell,28,19587,12,2024,,,
Russell,28,21182,1,2025,,,
Russell,28,20104,2,2025,,,
Russell,27,16988,3,2025,,,
Russell,29,19568,4,2025,,,
Russell,32,21930,5,2025,,,
Russell,31,24191,6,2025,,,
Scott,REDACTED,875,3,2019,,,
Scott,REDACTED,525,4,2019,,,
Scott,REDACTED,550,5,2019,,,
Scott,REDACTED,575,6,2019,,,
Scott,REDACTED,500,7,2019,,,
Scott,REDACTED,125,8,2019,,,
Scott,REDACTED,456,4,2023,,,
Scott,REDACTED,1740,5,2023,,,
Scott,REDACTED,750,6,2023,,,
Scott,REDACTED,215,7,2023,,,
Scott,REDACTED,756,11,2023,,,
Scott,REDACTED,945,12,2023,,,
Scott,REDACTED,60,1,2024,,,
Shenandoah,43,16963,7,2017,,,
Shenandoah,43,14293,8,2017,,,
Shenandoah,41,11593,9,2017,,,
Shenandoah,32,7863,10,2017,,,
Shenandoah,36,9839,11,2017,,,
Shenandoah,37,11374,12,2017,,,
Shenandoah,38,11249,1,2018,,,
Shenandoah,39,11796,2,2018,,,
Shenandoah,36,10247,3,2018,,,
Shenandoah,41,13655,4,2018,,,
Shenandoah,39,12692,5,2018,,,
Shenandoah,41,12150,6,2018,,,
Shenandoah,45,17616,7,2018,,,
Shenandoah,47,19672,8,2018,,,
Shenandoah,65,27135,9,2018,,,
Shenandoah,54,20894,10,2018,,,
Shenandoah,49,25920,11,2018,,,
Shenandoah,54,23339,12,2018,,,
Shenandoah,51,23901,1,2019,,,
Shenandoah,51,25022,2,2019,,,
Shenandoah,55,21310,3,2019,,,
Shenandoah,55,24504,4,2019,,,
Shenandoah,59,24980,5,2019,,,
Shenandoah,59,26300,6,2019,,,
Shenandoah,59,25742,7,2019,,,
Shenandoah,57,25134,8,2019,,,
Shenandoah,58,21575,9,2019,,,
Shenandoah,66,22864,10,2019,,,
Shenandoah,63,27495.4,11,2019,,,
Shenandoah,63,24085.2,12,2019,,,
Shenandoah,60,25346.2,1,2020,,,
Shenandoah,60,27796.2,2,2020,,,
Shenandoah,62,22389,3,2020,,,
Shenandoah,58,22262,4,2020,,,
Shenandoah,39,22828,5,2020,,,
Shenandoah,46,21771.6,6,2020,,,
Shenandoah,50,23185.8,7,2020,,,
Shenandoah,51,25406,8,2020,,,
Shenandoah,46,18726,9,2020,,,
Shenandoah,55,21245,10,2020,,,
Shenandoah,57,21302.64,11,2020,,,
Shenandoah,52,23722.62,12,2020,,,
Shenandoah,50,22494.34,1,2021,,,
Shenandoah,52,22589.2,2,2021,,,
Shenandoah,58,23012,3,2021,,,
Shenandoah,57,29201.6,4,2021,,,
Shenandoah,60,27732.8,5,2021,,,
Shenandoah,68,28233.34,6,2021,,,
Shenandoah,86,49041.68,7,2021,,,
Shenandoah,91,52018.88,8,2021,,,
Shenandoah,96,49216.66,9,2021,,,
Shenandoah,99,50132.26,10,2021,,,
Shenandoah,103,50400.83,11,2021,,,
Shenandoah,110,55680.43,12,2021,,,
Shenandoah,110,59956.6,1,2022,,,
Shenandoah,109,50488.6,2,2022,,,
Shenandoah,111,51747.8,3,2022,,,
Shenandoah,118,61193.4,4,2022,,,
Shenandoah,120,54831,5,2022,,,
Shenandoah,138,65502,6,2022,,,
Shenandoah,131,70160.8,7,2022,,,
Shenandoah,134,69679.4,8,2022,,,
Shenandoah,154,74438.8,9,2022,,,
Shenandoah,139,69935.6,10,2022,,,
Shenandoah,141,112571,11,2022,,,
Shenandoah,137,114994,12,2022,,,
Shenandoah,138,121421,1,2023,,,
Shenandoah,141,130050,2,2023,,,
Shenandoah,137,103240,3,2023,,,
Shenandoah,143,121323,4,2023,,,
Shenandoah,139,99480,5,2023,,,
Shenandoah,157,120447,6,2023,,,
Shenandoah,165,144777,7,2023,,,
Shenandoah,176,147339,8,2023,,,
Shenandoah,181,149207,9,2023,,,
Shenandoah,153,123032,10,2023,,,
Shenandoah,156,130929,11,2023,,,
Shenandoah,153,134909.34,12,2023,,,
Shenandoah,157,132174.34,1,2024,,,
Shenandoah,161,148472.62,2,2024,,,
Shenandoah,159,129272.98,3,2024,,,
Shenandoah,163,136983,4,2024,,,
Shenandoah,162,143679.2,5,2024,,,
Shenandoah,184,155747,6,2024,,,
Shenandoah,203,160623,7,2024,,,
Shenandoah,198,184268,8,2024,,,
Shenandoah,194,154887,9,2024,,,
Shenandoah,168,140383,10,2024,,,
